base_gene_src	base_id_src	base_gene_dest	base_id_dest	pathway
5898	ENTREZID	60412	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
5898	ENTREZID	10640	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
302	ENTREZID	113146	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
6281	ENTREZID	113146	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
113146	ENTREZID	60	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
388	ENTREZID	10000	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
10000	ENTREZID	836	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
6237	ENTREZID	10000	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
7189	ENTREZID	578	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
329	ENTREZID	8772	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
8717	ENTREZID	8772	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
7186	ENTREZID	8772	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
329	ENTREZID	11035	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
8717	ENTREZID	11035	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
7186	ENTREZID	11035	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
7189	ENTREZID	596	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
2597	ENTREZID	329	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
2597	ENTREZID	8717	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
2597	ENTREZID	8737	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
2316	ENTREZID	60	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
929	ENTREZID	23643	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
7132	ENTREZID	329	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
338382	ENTREZID	83547	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
83547	ENTREZID	10120	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
83547	ENTREZID	140735	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
79443	ENTREZID	147700	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
338382	ENTREZID	79443	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
127829	ENTREZID	23207	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
23207	ENTREZID	147700	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
147700	ENTREZID	10376	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
147700	ENTREZID	10381	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
23207	ENTREZID	51209	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
9648	ENTREZID	8677	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
51209	ENTREZID	9648	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
51209	ENTREZID	4074	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
23643	ENTREZID	4615	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
23643	ENTREZID	114609	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
329	ENTREZID	6885	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
329	ENTREZID	10454	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
10120	ENTREZID	10381	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
10120	ENTREZID	10376	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
140735	ENTREZID	10381	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
140735	ENTREZID	10376	ENTREZID	Human Diseases-Infectious disease- bacterial-Salmonella infection
51619	ENTREZID	4792	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
23291	ENTREZID	4792	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8767	ENTREZID	1147	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7335	ENTREZID	7186	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
389898	ENTREZID	7186	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
81858	ENTREZID	8737	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
55072	ENTREZID	8737	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7099	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7100	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
126961	ENTREZID	3576	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
9252	ENTREZID	126961	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
10318	ENTREZID	8517	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8767	ENTREZID	5599	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
9181	ENTREZID	8767	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8767	ENTREZID	596	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5580	ENTREZID	7186	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7335	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
389898	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
10892	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8915	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
11335	ENTREZID	3576	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
9252	ENTREZID	11335	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
92610	ENTREZID	7189	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
4790	ENTREZID	92610	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5970	ENTREZID	92610	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
11146	ENTREZID	58484	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
11146	ENTREZID	114548	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
115004	ENTREZID	340061	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
375	ENTREZID	340061	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
340061	ENTREZID	29110	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
4615	ENTREZID	29110	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
9140	ENTREZID	440738	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
55054	ENTREZID	440738	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
9474	ENTREZID	440738	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
440738	ENTREZID	8878	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
440738	ENTREZID	10241	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
10241	ENTREZID	6233	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
10241	ENTREZID	10801	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
23048	ENTREZID	10241	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8878	ENTREZID	6233	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
23048	ENTREZID	8878	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8878	ENTREZID	10801	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
718	ENTREZID	55054	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
26100	ENTREZID	25851	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
25851	ENTREZID	9474	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
63916	ENTREZID	5879	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
2017	ENTREZID	1398	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5747	ENTREZID	2017	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
6714	ENTREZID	387	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
6714	ENTREZID	7094	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
6714	ENTREZID	5829	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
6714	ENTREZID	9564	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
6714	ENTREZID	1398	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
9564	ENTREZID	63916	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
1398	ENTREZID	63916	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5829	ENTREZID	998	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5747	ENTREZID	387	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7094	ENTREZID	7414	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3678	ENTREZID	5747	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5747	ENTREZID	1398	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5747	ENTREZID	7094	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3678	ENTREZID	7094	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3688	ENTREZID	7094	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5829	ENTREZID	9564	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
5829	ENTREZID	1398	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3611	ENTREZID	60	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3688	ENTREZID	3611	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
81	ENTREZID	60	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3678	ENTREZID	81	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3688	ENTREZID	81	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
831	ENTREZID	826	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
831	ENTREZID	823	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
10000	ENTREZID	6198	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
823	ENTREZID	7157	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7157	ENTREZID	598	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
837	ENTREZID	3553	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
837	ENTREZID	3606	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
596	ENTREZID	5481	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
664	ENTREZID	5481	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
3098	ENTREZID	581	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7416	ENTREZID	581	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7094	ENTREZID	60	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
8976	ENTREZID	7414	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
7414	ENTREZID	345456	ENTREZID	Human Diseases-Infectious disease- bacterial-Shigellosis
1675	ENTREZID	629	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
1675	ENTREZID	718	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
5340	ENTREZID	718	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
3426	ENTREZID	718	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
718	ENTREZID	727	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
10747	ENTREZID	720	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
4153	ENTREZID	10747	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
5340	ENTREZID	3492	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
3492	ENTREZID	2204	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
3075	ENTREZID	629	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
3075	ENTREZID	718	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
5724	ENTREZID	3586	ENTREZID	Human Diseases-Infectious disease- bacterial-Staphylococcus aureus infection
22925	ENTREZID	7040	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
22925	ENTREZID	3586	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	7040	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	3586	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	4046	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	1263	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	8844	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	387	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10332	ENTREZID	23365	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4046	ENTREZID	5894	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1263	ENTREZID	5894	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
8844	ENTREZID	5894	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5894	ENTREZID	4790	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
387	ENTREZID	5894	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
815	ENTREZID	5289	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
7879	ENTREZID	10312	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
7879	ENTREZID	3916	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
7879	ENTREZID	1509	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5868	ENTREZID	7879	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
8411	ENTREZID	7879	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
815	ENTREZID	6772	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
6772	ENTREZID	4261	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
6772	ENTREZID	4843	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
3460	ENTREZID	3716	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5993	ENTREZID	3108	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5993	ENTREZID	972	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1520	ENTREZID	5993	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4261	ENTREZID	5993	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4261	ENTREZID	1385	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1385	ENTREZID	3108	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1385	ENTREZID	972	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1520	ENTREZID	1385	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4800	ENTREZID	3108	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4800	ENTREZID	972	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1520	ENTREZID	4800	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4261	ENTREZID	4800	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
1051	ENTREZID	4261	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4790	ENTREZID	1051	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	7124	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	3569	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	3592	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	3606	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	51561	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	3552	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
8767	ENTREZID	5594	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
5594	ENTREZID	4843	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
7189	ENTREZID	5594	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
8915	ENTREZID	4790	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
64170	ENTREZID	4790	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
10892	ENTREZID	4790	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
4790	ENTREZID	51561	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
51135	ENTREZID	3654	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
114609	ENTREZID	51135	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
3313	ENTREZID	7099	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
3329	ENTREZID	7099	ENTREZID	Human Diseases-Infectious disease- bacterial-Tuberculosis
